id,created_at,created_at_epoch,adjective,category,modifier,name,price
3866,2013-11-27 15:35:33,1385559333000,reflective,instrument,opener,reflective instrument opener,28.6
2208,2013-11-27 17:39:38,1385566778000,extra-strength,gadget,,extra-strength gadget,178.0
3753,2013-11-27 18:57:34,1385571454000,prize-winning,widget,wrapper,prize-winning widget wrapper,1.32
2725,2013-11-27 19:56:45,1385575005000,prize-winning,instrument,,prize-winning instrument,48.4
1310,2013-11-27 21:19:02,1385579942000,fuzzy,contraption,wrapper,fuzzy contraption wrapper,100.0
1568,2013-11-28 00:31:34,1385591494000,extra-strength,instrument,,extra-strength instrument,88.0
1879,2013-11-28 00:53:16,1385592796000,aerodynamic,apparatus,cleaner,aerodynamic apparatus cleaner,252.0
908,2013-11-28 05:09:12,1385608152000,reflective,instrument,opener,reflective instrument opener,28.6
2831,2013-11-28 08:50:23,1385621423000,aerodynamic,widget,storage_unit,aerodynamic widget storage_unit,10.5
1917,2013-11-28 10:18:10,1385626690000,fuzzy,apparatus,carrying_case,fuzzy apparatus carrying_case,180.0
1247,2013-11-28 12:04:43,1385633083000,rechargable,instrument,charger,rechargable instrument charger,11.44
2644,2013-11-28 13:54:06,1385639646000,fuzzy,module,charger,fuzzy module charger,20.0
1494,2013-11-29 16:30:30,1385735430000,rechargable,instrument,,rechargable instrument,57.2
586,2013-11-29 18:12:14,1385741534000,,instrument,,instrument,44.0
909,2013-11-29 22:57:32,1385758652000,fuzzy,widget,charger,fuzzy widget charger,0.6
2989,2013-11-30 03:21:23,1385774483000,matte,widget,,matte widget,3.75
1284,2013-11-30 04:53:46,1385780026000,organic,widget,,organic widget,4.5
3031,2013-11-30 08:46:46,1385794006000,miniature,apparatus,,miniature apparatus,165.0
3406,2013-11-30 12:43:15,1385808195000,miniature,device,,miniature device,27.5
508,2013-11-30 17:22:12,1385824932000,fuzzy,module,,fuzzy module,100.0
1469,2013-11-30 19:07:49,1385831269000,prize-winning,instrument,,prize-winning instrument,48.4
51,2013-11-30 22:14:46,1385842486000,fuzzy,dongle,storage_unit,fuzzy dongle storage_unit,75.0
733,2013-12-01 03:29:33,1385861373000,industrial-strength,tool,how-to-manual,industrial-strength tool how-to-manual,0.0
1258,2013-12-01 05:09:59,1385867399000,prize-winning,gadget,,prize-winning gadget,97.9
3578,2013-12-01 15:17:03,1385903823000,extra-strength,dongle,,extra-strength dongle,60.0
3187,2013-12-01 22:50:12,1385931012000,analog,module,,analog module,90.0
3244,2013-12-01 23:29:48,1385933388000,industrial-strength,apparatus,wrapper,industrial-strength apparatus wrapper,360.0
656,2013-12-02 07:26:15,1385961975000,analog,instrument,carrying_case,analog instrument carrying_case,23.76
3248,2013-12-02 19:27:26,1386005246000,,contraption,refill,contraption refill,200.0
297,2013-12-03 00:05:27,1386021927000,prize-winning,tool,wrapper,prize-winning tool wrapper,11.0
3171,2013-12-04 02:32:34,1386117154000,miniature,module,cleaner,miniature module cleaner,33.0
1082,2013-12-04 03:19:50,1386119990000,,tool,how-to-manual,tool how-to-manual,0.0
2077,2013-12-04 13:58:32,1386158312000,prize-winning,module,carrying_case,prize-winning module carrying_case,66.0
268,2013-12-05 00:21:24,1386195684000,digital,gadget,,digital gadget,97.9
413,2013-12-05 01:04:18,1386198258000,matte,dongle,how-to-manual,matte dongle how-to-manual,0.0
3520,2013-12-05 09:11:59,1386227519000,rechargable,module,,rechargable module,130.0
3455,2013-12-05 10:12:12,1386231132000,organic,apparatus,,organic apparatus,450.0
2652,2013-12-05 14:39:46,1386247186000,organic,dongle,,organic dongle,45.0
2543,2013-12-05 17:04:26,1386255866000,industrial-strength,gadget,wrapper,industrial-strength gadget wrapper,106.8
2083,2013-12-06 05:22:27,1386300147000,,device,cleaner,device cleaner,30.0
1379,2013-12-06 07:09:15,1386306555000,matte,dongle,,matte dongle,37.5
2817,2013-12-06 07:34:13,1386308053000,prize-winning,widget,how-to-manual,prize-winning widget how-to-manual,0.0
2263,2013-12-06 10:18:04,1386317884000,prize-winning,tool,cleaner,prize-winning tool cleaner,16.5
3689,2013-12-06 10:43:02,1386319382000,matte,apparatus,how-to-manual,matte apparatus how-to-manual,0.0
2202,2013-12-06 16:23:30,1386339810000,matte,gadget,,matte gadget,111.25
1566,2013-12-06 19:09:35,1386349775000,aerodynamic,tool,,aerodynamic tool,35.0
694,2013-12-06 20:33:20,1386354800000,miniature,widget,,miniature widget,1.65
3670,2013-12-07 06:42:59,1386391379000,fuzzy,dongle,,fuzzy dongle,30.0
1237,2013-12-07 06:52:23,1386391943000,,device,,device,50.0
1160,2013-12-07 09:23:24,1386401004000,,module,how-to-manual,module how-to-manual,0.0
265,2013-12-07 11:32:17,1386408737000,glossy,dongle,,glossy dongle,36.0
1175,2013-12-07 11:32:49,1386408769000,miniature,mechanism,warmer,miniature mechanism warmer,9.08
2718,2013-12-07 13:13:05,1386414785000,aerodynamic,widget,storage_unit,aerodynamic widget storage_unit,10.5
757,2013-12-07 15:01:03,1386421263000,rechargable,module,,rechargable module,130.0
620,2013-12-07 17:33:12,1386430392000,analog,device,storage_unit,analog device storage_unit,112.5
207,2013-12-07 22:22:05,1386447725000,industrial-strength,tool,,industrial-strength tool,75.0
595,2013-12-08 05:35:45,1386473745000,organic,module,,organic module,150.0
2597,2013-12-08 08:05:54,1386482754000,fuzzy,apparatus,charger,fuzzy apparatus charger,60.0
387,2013-12-08 14:10:37,1386504637000,industrial-strength,gadget,storage_unit,industrial-strength gadget storage_unit,667.5
1268,2013-12-08 17:00:20,1386514820000,prize-winning,gadget,storage_unit,prize-winning gadget storage_unit,244.75
1404,2013-12-08 17:40:52,1386517252000,reflective,device,how-to-manual,reflective device how-to-manual,0.0
3876,2013-12-08 23:14:47,1386537287000,,module,refill,module refill,80.0
2274,2013-12-08 23:24:59,1386537899000,,module,carrying_case,module carrying_case,60.0
2921,2013-12-09 03:11:57,1386551517000,aerodynamic,module,warmer,aerodynamic module warmer,154.0
1941,2013-12-09 05:27:45,1386559665000,extra-strength,mechanism,refill,extra-strength mechanism refill,24.0
445,2013-12-09 06:21:29,1386562889000,reflective,gadget,storage_unit,reflective gadget storage_unit,289.25
1416,2013-12-09 17:51:49,1386604309000,rechargable,instrument,,rechargable instrument,57.2
2297,2013-12-09 19:08:42,1386608922000,extra-strength,mechanism,,extra-strength mechanism,30.0
241,2013-12-09 22:42:36,1386621756000,industrial-strength,module,how-to-manual,industrial-strength module how-to-manual,0.0
1350,2013-12-09 23:13:10,1386623590000,reflective,device,,reflective device,65.0
516,2013-12-09 23:19:44,1386623984000,,tool,warmer,tool warmer,27.5
2593,2013-12-10 05:51:09,1386647469000,fuzzy,module,charger,fuzzy module charger,20.0
971,2013-12-10 06:27:34,1386649654000,rechargable,instrument,charger,rechargable instrument charger,11.44
2541,2013-12-10 10:35:00,1386664500000,industrial-strength,instrument,cleaner,industrial-strength instrument cleaner,79.2
371,2013-12-10 12:12:30,1386670350000,industrial-strength,dongle,opener,industrial-strength dongle opener,45.0
3676,2013-12-10 12:14:53,1386670493000,,instrument,,instrument,44.0
1056,2013-12-10 13:44:00,1386675840000,reflective,instrument,warmer,reflective instrument warmer,62.92
1194,2013-12-10 18:24:57,1386692697000,analog,device,charger,analog device charger,9.0
2068,2013-12-10 22:01:32,1386705692000,,contraption,wrapper,contraption wrapper,100.0
624,2013-12-10 23:31:03,1386711063000,digital,gadget,opener,digital gadget opener,48.95
2414,2013-12-11 02:39:17,1386722357000,organic,tool,,organic tool,37.5
3427,2013-12-11 04:07:40,1386727660000,matte,device,charger,matte device charger,12.5
2476,2013-12-11 05:09:53,1386731393000,analog,gadget,warmer,analog gadget warmer,88.11
1205,2013-12-11 06:55:38,1386737738000,miniature,tool,carrying_case,miniature tool carrying_case,8.25
1881,2013-12-11 12:10:42,1386756642000,prize-winning,contraption,,prize-winning contraption,275.0
3575,2013-12-11 15:58:55,1386770335000,rechargable,tool,,rechargable tool,32.5
846,2013-12-11 20:51:45,1386787905000,extra-strength,module,cleaner,extra-strength module cleaner,120.0
2556,2013-12-11 22:34:38,1386794078000,,dongle,,dongle,30.0
1812,2013-12-12 04:26:23,1386815183000,analog,gadget,cleaner,analog gadget cleaner,48.06
2945,2013-12-12 13:53:15,1386849195000,matte,tool,charger,matte tool charger,6.25
442,2013-12-13 02:38:16,1386895096000,aerodynamic,dongle,,aerodynamic dongle,42.0
1677,2013-12-13 09:19:36,1386919176000,rechargable,widget,,rechargable widget,3.9
2348,2013-12-13 09:27:00,1386919620000,rechargable,mechanism,,rechargable mechanism,19.5
2375,2013-12-13 10:35:47,1386923747000,analog,device,opener,analog device opener,22.5
1930,2013-12-13 12:21:29,1386930089000,extra-strength,module,,extra-strength module,200.0
3330,2013-12-13 13:54:28,1386935668000,glossy,module,cleaner,glossy module cleaner,72.0
767,2013-12-13 15:03:48,1386939828000,reflective,module,cleaner,reflective module cleaner,78.0
17,2013-12-13 16:14:40,1386944080000,aerodynamic,device,wrapper,aerodynamic device wrapper,28.0
2401,2013-12-13 17:59:55,1386950395000,prize-winning,gadget,,prize-winning gadget,97.9
3572,2013-12-13 20:48:04,1386960484000,rechargable,dongle,cleaner,rechargable dongle cleaner,23.4
1870,2013-12-14 01:00:18,1386975618000,digital,contraption,,digital contraption,275.0
3084,2013-12-14 01:22:45,1386976965000,prize-winning,gadget,,prize-winning gadget,97.9
2456,2013-12-14 01:23:07,1386976987000,industrial-strength,widget,storage_unit,industrial-strength widget storage_unit,22.5
2200,2013-12-14 01:36:01,1386977761000,analog,module,,analog module,90.0
1234,2013-12-14 10:46:17,1387010777000,fuzzy,module,wrapper,fuzzy module wrapper,40.0
3479,2013-12-14 10:49:13,1387010953000,analog,apparatus,,analog apparatus,270.0
2588,2013-12-14 11:32:41,1387013561000,digital,widget,,digital widget,3.3
3917,2013-12-14 11:45:51,1387014351000,prize-winning,widget,warmer,prize-winning widget warmer,3.63
1747,2013-12-14 13:28:09,1387020489000,industrial-strength,instrument,how-to-manual,industrial-strength instrument how-to-manual,0.0
200,2013-12-15 00:26:20,1387059980000,rechargable,device,how-to-manual,rechargable device how-to-manual,0.0
3333,2013-12-15 00:53:51,1387061631000,industrial-strength,device,,industrial-strength device,150.0
3426,2013-12-15 01:47:47,1387064867000,matte,mechanism,opener,matte mechanism opener,9.38
1242,2013-12-15 06:34:43,1387082083000,rechargable,gadget,refill,rechargable gadget refill,92.56
2296,2013-12-15 16:19:44,1387117184000,,widget,charger,widget charger,0.6
1319,2013-12-15 17:47:09,1387122429000,,mechanism,charger,mechanism charger,3.0
898,2013-12-15 20:14:47,1387131287000,miniature,device,storage_unit,miniature device storage_unit,68.75
2703,2013-12-16 04:03:12,1387159392000,,widget,warmer,widget warmer,3.3
3353,2013-12-16 07:20:03,1387171203000,rechargable,mechanism,cleaner,rechargable mechanism cleaner,11.7
471,2013-12-16 09:03:35,1387177415000,,dongle,,dongle,30.0
858,2013-12-16 10:22:57,1387182177000,industrial-strength,module,,industrial-strength module,300.0
944,2013-12-16 12:01:35,1387188095000,,mechanism,,mechanism,15.0
2922,2013-12-16 15:13:49,1387199629000,matte,widget,refill,matte widget refill,3.0
642,2013-12-16 23:10:16,1387228216000,reflective,instrument,,reflective instrument,57.2
2841,2013-12-17 00:33:43,1387233223000,extra-strength,module,,extra-strength module,200.0
213,2013-12-17 03:45:16,1387244716000,fuzzy,module,refill,fuzzy module refill,80.0
1756,2013-12-17 09:39:55,1387265995000,extra-strength,instrument,how-to-manual,extra-strength instrument how-to-manual,0.0
1982,2013-12-17 12:45:45,1387277145000,extra-strength,gadget,wrapper,extra-strength gadget wrapper,71.2
2451,2013-12-17 14:05:16,1387281916000,organic,dongle,,organic dongle,45.0
774,2013-12-17 16:12:42,1387289562000,prize-winning,mechanism,refill,prize-winning mechanism refill,13.2
3507,2013-12-17 23:54:47,1387317287000,,apparatus,,apparatus,300.0
1171,2013-12-18 03:03:08,1387328588000,fuzzy,module,,fuzzy module,100.0
3744,2013-12-18 03:48:46,1387331326000,miniature,device,,miniature device,27.5
518,2013-12-18 09:01:49,1387350109000,industrial-strength,contraption,,industrial-strength contraption,750.0
392,2013-12-18 10:55:57,1387356957000,glossy,instrument,warmer,glossy instrument warmer,58.08
2996,2013-12-18 12:52:04,1387363924000,,instrument,carrying_case,instrument carrying_case,26.4
2286,2013-12-18 13:57:25,1387367845000,reflective,widget,wrapper,reflective widget wrapper,1.56
3748,2013-12-18 15:22:14,1387372934000,prize-winning,device,storage_unit,prize-winning device storage_unit,137.5
3096,2013-12-18 18:06:45,1387382805000,matte,instrument,wrapper,matte instrument wrapper,22.0
1393,2013-12-18 21:37:01,1387395421000,industrial-strength,dongle,refill,industrial-strength dongle refill,72.0
1815,2013-12-18 22:18:48,1387397928000,fuzzy,dongle,,fuzzy dongle,30.0
2874,2013-12-19 01:12:33,1387408353000,extra-strength,module,,extra-strength module,200.0
1724,2013-12-19 01:34:49,1387409689000,reflective,gadget,,reflective gadget,115.7
2844,2013-12-19 04:23:01,1387419781000,extra-strength,module,,extra-strength module,200.0
391,2013-12-19 06:38:15,1387427895000,reflective,module,,reflective module,130.0
748,2013-12-20 01:32:40,1387495960000,miniature,device,,miniature device,27.5
3642,2013-12-20 04:19:33,1387505973000,,apparatus,cleaner,apparatus cleaner,180.0
3148,2013-12-20 07:15:04,1387516504000,rechargable,dongle,storage_unit,rechargable dongle storage_unit,97.5
3874,2013-12-20 10:30:17,1387528217000,organic,gadget,wrapper,organic gadget wrapper,53.4
2498,2013-12-20 14:22:06,1387542126000,aerodynamic,widget,,aerodynamic widget,4.2
3054,2013-12-20 17:02:23,1387551743000,rechargable,device,,rechargable device,65.0
1834,2013-12-20 18:57:41,1387558661000,organic,contraption,,organic contraption,375.0
1105,2013-12-20 23:21:11,1387574471000,fuzzy,apparatus,refill,fuzzy apparatus refill,240.0
2563,2013-12-21 05:34:57,1387596897000,organic,device,opener,organic device opener,37.5
3958,2013-12-21 09:07:20,1387609640000,prize-winning,widget,,prize-winning widget,3.3
2102,2013-12-21 15:26:22,1387632382000,industrial-strength,tool,,industrial-strength tool,75.0
3940,2013-12-21 15:28:44,1387632524000,glossy,module,carrying_case,glossy module carrying_case,72.0
1124,2013-12-21 18:21:59,1387642919000,aerodynamic,device,warmer,aerodynamic device warmer,77.0
905,2013-12-21 19:11:37,1387645897000,organic,apparatus,charger,organic apparatus charger,90.0
2848,2013-12-21 20:07:53,1387649273000,glossy,module,charger,glossy module charger,24.0
1989,2013-12-21 23:51:59,1387662719000,industrial-strength,tool,opener,industrial-strength tool opener,37.5
2496,2013-12-22 01:48:28,1387669708000,extra-strength,widget,opener,extra-strength widget opener,3.0
3481,2013-12-22 02:32:04,1387672324000,industrial-strength,widget,,industrial-strength widget,9.0
2182,2013-12-22 06:16:40,1387685800000,reflective,dongle,,reflective dongle,39.0
1737,2013-12-22 08:27:43,1387693663000,matte,gadget,storage_unit,matte gadget storage_unit,278.12
2908,2013-12-22 18:20:03,1387729203000,rechargable,widget,carrying_case,rechargable widget carrying_case,2.34
33,2013-12-22 19:32:31,1387733551000,rechargable,gadget,,rechargable gadget,115.7
3449,2013-12-22 20:12:13,1387735933000,analog,tool,warmer,analog tool warmer,24.75
810,2013-12-22 22:53:16,1387745596000,prize-winning,instrument,how-to-manual,prize-winning instrument how-to-manual,0.0
3383,2013-12-23 05:39:15,1387769955000,miniature,widget,refill,miniature widget refill,1.32
338,2013-12-23 07:42:15,1387777335000,prize-winning,tool,how-to-manual,prize-winning tool how-to-manual,0.0
2889,2013-12-23 08:19:23,1387779563000,rechargable,tool,,rechargable tool,32.5
900,2013-12-23 12:12:42,1387793562000,matte,device,,matte device,62.5
557,2013-12-23 13:20:23,1387797623000,rechargable,instrument,storage_unit,rechargable instrument storage_unit,143.0
2362,2013-12-23 16:35:59,1387809359000,reflective,contraption,warmer,reflective contraption warmer,357.5
899,2013-12-23 16:47:14,1387810034000,,device,,device,50.0
2318,2013-12-23 17:13:57,1387811637000,organic,dongle,carrying_case,organic dongle carrying_case,27.0
1953,2013-12-23 17:35:54,1387812954000,miniature,contraption,,miniature contraption,137.5
3290,2013-12-23 17:55:49,1387814149000,prize-winning,apparatus,cleaner,prize-winning apparatus cleaner,198.0
2395,2013-12-23 20:48:04,1387824484000,aerodynamic,dongle,,aerodynamic dongle,42.0
2442,2013-12-23 20:57:14,1387825034000,digital,module,storage_unit,digital module storage_unit,275.0
1637,2013-12-23 22:15:39,1387829739000,extra-strength,gadget,,extra-strength gadget,178.0
3657,2013-12-24 02:14:53,1387844093000,analog,module,refill,analog module refill,72.0
855,2013-12-24 13:38:57,1387885137000,fuzzy,apparatus,carrying_case,fuzzy apparatus carrying_case,180.0
3257,2013-12-24 14:23:50,1387887830000,industrial-strength,instrument,opener,industrial-strength instrument opener,66.0
327,2013-12-24 15:56:47,1387893407000,,contraption,warmer,contraption warmer,275.0
1514,2013-12-24 22:49:31,1387918171000,miniature,apparatus,cleaner,miniature apparatus cleaner,99.0
2079,2013-12-25 11:34:52,1387964092000,,gadget,storage_unit,gadget storage_unit,222.5
1663,2013-12-25 16:16:01,1387980961000,fuzzy,contraption,carrying_case,fuzzy contraption carrying_case,150.0
764,2013-12-25 17:48:51,1387986531000,aerodynamic,tool,charger,aerodynamic tool charger,7.0
1961,2013-12-25 22:10:51,1388002251000,aerodynamic,widget,cleaner,aerodynamic widget cleaner,2.52
1562,2013-12-26 04:37:38,1388025458000,organic,module,,organic module,150.0
610,2013-12-26 08:05:14,1388037914000,matte,instrument,warmer,matte instrument warmer,60.5
221,2013-12-26 19:19:54,1388078394000,analog,contraption,opener,analog contraption opener,112.5
3279,2013-12-26 22:20:37,1388089237000,glossy,apparatus,,glossy apparatus,360.0
3863,2013-12-27 03:26:09,1388107569000,fuzzy,widget,cleaner,fuzzy widget cleaner,1.8
2554,2013-12-27 04:51:56,1388112716000,digital,tool,,digital tool,27.5
2141,2013-12-27 09:27:04,1388129224000,rechargable,device,storage_unit,rechargable device storage_unit,162.5
3309,2013-12-27 12:09:16,1388138956000,industrial-strength,dongle,,industrial-strength dongle,90.0
1004,2013-12-27 12:10:30,1388139030000,,tool,refill,tool refill,20.0
1545,2013-12-27 19:25:09,1388165109000,glossy,apparatus,how-to-manual,glossy apparatus how-to-manual,0.0
3619,2013-12-27 22:25:39,1388175939000,aerodynamic,dongle,,aerodynamic dongle,42.0
1699,2013-12-28 01:35:24,1388187324000,analog,dongle,,analog dongle,27.0
746,2013-12-28 05:01:02,1388199662000,,apparatus,storage_unit,apparatus storage_unit,750.0
1990,2013-12-28 06:05:39,1388203539000,rechargable,mechanism,wrapper,rechargable mechanism wrapper,7.8
2021,2013-12-28 09:36:43,1388216203000,reflective,tool,charger,reflective tool charger,6.5
3047,2013-12-28 13:36:14,1388230574000,aerodynamic,gadget,charger,aerodynamic gadget charger,24.92
2700,2013-12-29 01:04:29,1388271869000,organic,mechanism,,organic mechanism,22.5
538,2013-12-29 03:22:57,1388280177000,rechargable,tool,wrapper,rechargable tool wrapper,13.0
1735,2013-12-29 04:40:44,1388284844000,miniature,tool,,miniature tool,13.75
1037,2013-12-29 12:03:57,1388311437000,fuzzy,dongle,carrying_case,fuzzy dongle carrying_case,18.0
396,2013-12-29 13:26:06,1388316366000,,widget,charger,widget charger,0.6
488,2013-12-29 17:34:00,1388331240000,industrial-strength,device,,industrial-strength device,150.0
3662,2013-12-29 18:14:44,1388333684000,extra-strength,dongle,,extra-strength dongle,60.0
2672,2013-12-30 01:30:56,1388359856000,prize-winning,tool,refill,prize-winning tool refill,22.0
2651,2013-12-30 05:46:58,1388375218000,analog,tool,cleaner,analog tool cleaner,13.5
2565,2013-12-31 02:28:51,1388449731000,organic,instrument,charger,organic instrument charger,13.2
3905,2013-12-31 04:34:21,1388457261000,fuzzy,mechanism,,fuzzy mechanism,15.0
1987,2013-12-31 04:36:56,1388457416000,rechargable,apparatus,,rechargable apparatus,390.0
1645,2013-12-31 05:06:52,1388459212000,digital,gadget,carrying_case,digital gadget carrying_case,58.74
3893,2013-12-31 07:05:48,1388466348000,,tool,how-to-manual,tool how-to-manual,0.0
3714,2013-12-31 10:17:59,1388477879000,industrial-strength,apparatus,opener,industrial-strength apparatus opener,450.0
2292,2013-12-31 10:55:58,1388480158000,industrial-strength,apparatus,warmer,industrial-strength apparatus warmer,990.0
375,2014-01-01 12:34:05,1388572445000,,widget,cleaner,widget cleaner,1.8
2345,2014-01-01 15:49:51,1388584191000,matte,tool,carrying_case,matte tool carrying_case,18.75
2843,2014-01-01 17:29:57,1388590197000,rechargable,gadget,carrying_case,rechargable gadget carrying_case,69.42
3700,2014-01-01 21:29:29,1388604569000,fuzzy,instrument,opener,fuzzy instrument opener,22.0
3205,2014-01-02 01:37:07,1388619427000,analog,widget,charger,analog widget charger,0.54
2213,2014-01-02 04:08:45,1388628525000,digital,device,warmer,digital device warmer,60.5
1975,2014-01-02 05:47:17,1388634437000,,tool,refill,tool refill,20.0
171,2014-01-02 06:00:38,1388635238000,glossy,mechanism,wrapper,glossy mechanism wrapper,7.2
2531,2014-01-02 12:47:19,1388659639000,extra-strength,mechanism,,extra-strength mechanism,30.0
1593,2014-01-02 23:19:37,1388697577000,reflective,gadget,cleaner,reflective gadget cleaner,69.42
394,2014-01-03 05:02:53,1388718173000,aerodynamic,gadget,cleaner,aerodynamic gadget cleaner,74.76
1466,2014-01-03 05:36:23,1388720183000,analog,module,opener,analog module opener,45.0
2204,2014-01-03 11:15:21,1388740521000,,module,storage_unit,module storage_unit,250.0
2980,2014-01-03 15:07:40,1388754460000,miniature,contraption,cleaner,miniature contraption cleaner,82.5
452,2014-01-04 05:13:58,1388805238000,analog,tool,storage_unit,analog tool storage_unit,56.25
1893,2014-01-04 11:02:13,1388826133000,reflective,contraption,wrapper,reflective contraption wrapper,130.0
197,2014-01-04 11:09:51,1388826591000,,gadget,refill,gadget refill,71.2
994,2014-01-04 18:33:05,1388853185000,industrial-strength,module,,industrial-strength module,300.0
2256,2014-01-04 21:24:54,1388863494000,matte,contraption,storage_unit,matte contraption storage_unit,781.25
930,2014-01-05 00:53:30,1388876010000,,module,,module,100.0
569,2014-01-05 05:15:27,1388891727000,matte,instrument,,matte instrument,55.0
1184,2014-01-05 06:22:50,1388895770000,,module,carrying_case,module carrying_case,60.0
1361,2014-01-05 07:59:00,1388901540000,organic,gadget,,organic gadget,133.5
3495,2014-01-06 04:36:12,1388975772000,,mechanism,,mechanism,15.0
1385,2014-01-06 07:17:27,1388985447000,matte,widget,charger,matte widget charger,0.75
2261,2014-01-07 00:15:53,1389046553000,industrial-strength,widget,,industrial-strength widget,9.0
3730,2014-01-07 01:53:28,1389052408000,reflective,mechanism,carrying_case,reflective mechanism carrying_case,11.7
2322,2014-01-07 04:14:58,1389060898000,prize-winning,gadget,wrapper,prize-winning gadget wrapper,39.16
184,2014-01-07 08:41:53,1389076913000,aerodynamic,gadget,storage_unit,aerodynamic gadget storage_unit,311.5
1316,2014-01-07 14:32:50,1389097970000,industrial-strength,instrument,refill,industrial-strength instrument refill,105.6
3476,2014-01-07 19:13:11,1389114791000,fuzzy,contraption,opener,fuzzy contraption opener,125.0
1686,2014-01-07 19:47:13,1389116833000,miniature,contraption,storage_unit,miniature contraption storage_unit,343.75
26,2014-01-07 22:21:50,1389126110000,fuzzy,apparatus,,fuzzy apparatus,300.0
2659,2014-01-08 05:31:08,1389151868000,matte,instrument,storage_unit,matte instrument storage_unit,137.5
1057,2014-01-08 05:41:07,1389152467000,industrial-strength,mechanism,carrying_case,industrial-strength mechanism carrying_case,27.0
2210,2014-01-08 08:34:48,1389162888000,reflective,apparatus,,reflective apparatus,390.0
2219,2014-01-08 17:57:37,1389196657000,glossy,dongle,storage_unit,glossy dongle storage_unit,90.0
3023,2014-01-08 19:25:11,1389201911000,reflective,device,wrapper,reflective device wrapper,26.0
1453,2014-01-08 23:27:37,1389216457000,organic,widget,charger,organic widget charger,0.9
2647,2014-01-09 03:20:38,1389230438000,extra-strength,widget,,extra-strength widget,6.0
2641,2014-01-09 10:22:33,1389255753000,rechargable,mechanism,cleaner,rechargable mechanism cleaner,11.7
2997,2014-01-09 11:42:43,1389260563000,fuzzy,widget,wrapper,fuzzy widget wrapper,1.2
3649,2014-01-09 12:07:51,1389262071000,fuzzy,apparatus,,fuzzy apparatus,300.0
781,2014-01-09 15:49:43,1389275383000,extra-strength,contraption,opener,extra-strength contraption opener,250.0
1182,2014-01-09 19:33:01,1389288781000,miniature,dongle,,miniature dongle,16.5
3692,2014-01-10 00:21:52,1389306112000,,module,storage_unit,module storage_unit,250.0
836,2014-01-10 02:19:59,1389313199000,matte,module,opener,matte module opener,62.5
1297,2014-01-10 09:54:53,1389340493000,analog,tool,,analog tool,22.5
3729,2014-01-10 17:00:27,1389366027000,prize-winning,gadget,wrapper,prize-winning gadget wrapper,39.16
1507,2014-01-10 18:17:32,1389370652000,digital,mechanism,how-to-manual,digital mechanism how-to-manual,0.0
615,2014-01-10 18:32:57,1389371577000,extra-strength,apparatus,,extra-strength apparatus,600.0
3538,2014-01-10 19:32:16,1389375136000,organic,dongle,,organic dongle,45.0
1839,2014-01-10 20:00:29,1389376829000,industrial-strength,dongle,,industrial-strength dongle,90.0
2627,2014-01-11 02:00:17,1389398417000,reflective,instrument,,reflective instrument,57.2
441,2014-01-11 07:04:54,1389416694000,digital,device,,digital device,55.0
395,2014-01-11 12:07:38,1389434858000,extra-strength,contraption,,extra-strength contraption,500.0
390,2014-01-11 16:53:08,1389451988000,aerodynamic,device,,aerodynamic device,70.0
3362,2014-01-11 19:12:41,1389460361000,matte,instrument,,matte instrument,55.0
3554,2014-01-11 21:59:15,1389470355000,extra-strength,module,carrying_case,extra-strength module carrying_case,120.0
215,2014-01-12 02:01:42,1389484902000,prize-winning,dongle,how-to-manual,prize-winning dongle how-to-manual,0.0
2170,2014-01-12 04:08:43,1389492523000,rechargable,contraption,how-to-manual,rechargable contraption how-to-manual,0.0
1968,2014-01-12 05:02:16,1389495736000,industrial-strength,widget,carrying_case,industrial-strength widget carrying_case,5.4
1969,2014-01-12 07:48:15,1389505695000,industrial-strength,gadget,carrying_case,industrial-strength gadget carrying_case,160.2
2658,2014-01-12 18:07:39,1389542859000,reflective,apparatus,charger,reflective apparatus charger,78.0
3118,2014-01-13 07:08:07,1389589687000,,mechanism,how-to-manual,mechanism how-to-manual,0.0
2440,2014-01-14 01:27:16,1389655636000,analog,contraption,opener,analog contraption opener,112.5
3877,2014-01-14 04:40:06,1389667206000,extra-strength,module,how-to-manual,extra-strength module how-to-manual,0.0
3704,2014-01-14 14:07:38,1389701258000,extra-strength,gadget,opener,extra-strength gadget opener,89.0
3207,2014-01-14 14:24:27,1389702267000,industrial-strength,dongle,refill,industrial-strength dongle refill,72.0
669,2014-01-14 15:42:03,1389706923000,industrial-strength,contraption,storage_unit,industrial-strength contraption storage_unit,1875.0
1667,2014-01-14 18:35:08,1389717308000,analog,gadget,how-to-manual,analog gadget how-to-manual,0.0
791,2014-01-15 00:28:20,1389738500000,glossy,device,,glossy device,60.0
3276,2014-01-15 06:20:27,1389759627000,reflective,instrument,charger,reflective instrument charger,11.44
937,2014-01-15 08:29:57,1389767397000,matte,tool,wrapper,matte tool wrapper,12.5
92,2014-01-15 10:28:32,1389774512000,analog,tool,,analog tool,22.5
921,2014-01-15 10:41:51,1389775311000,aerodynamic,apparatus,,aerodynamic apparatus,420.0
2022,2014-01-15 11:37:37,1389778657000,extra-strength,gadget,how-to-manual,extra-strength gadget how-to-manual,0.0
3273,2014-01-15 15:28:36,1389792516000,aerodynamic,tool,refill,aerodynamic tool refill,28.0
2512,2014-01-15 21:36:09,1389814569000,fuzzy,contraption,carrying_case,fuzzy contraption carrying_case,150.0
